"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lower middle income","LMC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","20.0276641259234","19.334187796041","18.7607548130017","18.6560086109815","18.7414072342956","18.2915466070186","21.6419379714602","19.4351073893005","17.7503775517039","17.1497727969891","17.2331828052532","18.282160542193","18.4189366833431","20.6595510161906","27.0241764977644","27.1651949569323","28.4027656466765","30.0704349071894","29.6431648976771","29.9280928798123","33.2264544931943","26.9095795867373","24.1486314078393","23.8525842436268","24.9104117968081","23.2852427976507","21.2469252155669","22.8031599996489","25.7935670505508","28.2480541800817","27.2968159145694","28.7714690865916","30.3020856967186","30.8019605114586","30.7178282544699","31.9113339184212","31.1079399109445","31.5469439645371","30.0601607488743","34.7533752993649","36.4806836005146","35.5465188435271","36.1236369918455","37.3000721265133","40.8235700010566","44.0954000338196","44.9260826697815","45.0119672777323","52.3416145938274","41.2676250599396","43.3227362366277","49.1986160658584","48.2151973229256","46.4362055388501","44.5782593554418","39.5924185946204","37.1050365936951","39.695827648772","42.6251669213558","39.3681899997137","35.7741963394393","42.3600306986319","46.3462155844716","42.4350002297183","43.6462541082896",
"Low & middle income","LMY","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","19.2168218686219","18.5749895125396","18.143241943207","17.978214036846","17.8246122973448","17.1268978023813","17.7461930355276","17.495356658764","17.3475807983447","16.8679498045202","17.4404198309127","17.8713371972418","17.6047347785185","19.5762659652057","25.3741085286797","25.064609251848","25.0673380160814","25.6237506305039","25.767788973356","28.0958776849051","32.7273741256752","29.8857271880487","28.0539239792923","27.9207520846607","28.0439478482974","26.4524959999561","24.2932607304886","26.7733189017492","29.2307639252169","30.4862671509234","29.2127638404088","31.5124599713539","32.9247506458612","32.8139679018721","33.6901792060728","35.039308853532","34.3563942945732","35.070517867264","33.9125037520947","37.3027733162647","41.1817277593262","40.5049157000815","42.9068813001721","45.9664471636081","50.3941328022911","51.746660294852","52.6410101621261","51.5095905903847","52.9792326998493","42.422538083638","45.5431641030126","47.4958341568107","46.5311722841235","45.2128305402103","43.572873479898","39.5553752107302","36.9934005893961","38.301102091772","40.23112101618","38.3576941453541","37.052953728754","41.1233271331283","44.0187103889754","40.6898112620974","41.0192956531955",
"Lesotho","LSO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","60.7287692307692","67.2269176470588","59.7229096989967","57.3979821428571","57.7589757412399","58.3090612244898","67.0194271604938","65.8094826364281","61.8429437229437","60.6354838709677","55.2807902240326","56.2236398537477","79.0971061093248","83.3410927467301","88.8291882926829","117.679392405063","155.085969626168","128.287995240928","117.417534512511","128.561022922636","120.961424576019","130.358267716535","160.864051033448","133.437011181192","141.071804018932","136.246919935699","119.175148781563","128.113351680191","138.394092627679","137.865819814755","123.069645950165","124.942255608386","121.295280284179","120.03608562727","116.367651579769","126.460483808453","138.778423277338","133.867164226262","122.24532109257","113.719317455036","115.970882406356","123.893832560808","151.2031987662","137.930982686527","142.135250104838","122.507678504415","123.215885930539","152.663425282252","151.904232532204","148.429402820938","142.208030770792","142.358157137007","144.246551362497","127.666067791017","124.249146082403","123.999511018672","129.680556973006","134.128586532551","133.242194941868","110.971575366368","108.341050170321","114.38023387248","116.773767885092","120.351520187084","125.321366852756",
"Late-demographic dividend","LTE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","17.9095191219365","18.4517933311274","18.8124667800005","18.0847163605351","17.8751668431728","17.0945189790967","16.9031577766732","16.6386222235495","17.4856617435325","17.2349511423579","17.6150280893173","17.8385497587488","18.388003293297","20.4542312755837","29.7239966083695","27.6960835102166","28.2892217860638","27.5905360564127","30.3546536499472","34.3533771046059","38.8778908588296","38.2064617379644","34.4413617207591","36.0313191635725","36.9371230008856","34.4365502140752","31.6253052659617","35.14567604685","","37.9593129489452","39.3398527423276","42.5133608065624","38.5672597447266","40.8680794185331","42.5949164237427","42.2632344795365","41.1150314633243","41.6775335919887","41.0595270607107","45.9267830281297","50.6772843576591","50.2799062848134","52.3477042460024","57.0015251570663","61.7339063879351","62.1247056213963","62.4220121959192","60.8232884167154","59.611801171358","48.8614177485877","51.8285425677276","52.6893401308023","51.4635822635409","50.07729290014","48.4760325989955","44.9785010649921","42.6407840460221","43.2987179516176","44.6057485132233","43.3271633916323","42.7244307453395","46.1327386724209","48.6915431774083","45.9835709213161","46.485098293281",
"Lithuania","LTU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2276385496592","93.8885586749256","93.4770439890923","84.195798843506","71.1207753280615","80.2289335537673","89.1951136334516","92.3101095153823","90.1952333505694","95.3649175145074","104.787523344161","111.285647165531","104.598256723551","114.454452234268","92.7018928274563","120.505609228786","138.522448958857","144.174444671303","145.569484972967","138.030980507767","128.899300065737","121.910836837583","130.157477458522","128.707500016948","125.013455986437","115.191868621202","127.084434040261","143.00217525104","114.638601990715","99.5213629454359",
"Luxembourg","LUX","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.6831286515865","92.5851652334005","103.28446611243","96.6814424391816","99.3080985872588","103.511084248292","110.763139015088","116.813864148016","98.787685755391","98.3120232921136","85.6826181140549","79.7666260671094","80.5980505324992","77.5824786703152","69.2189142103291","66.4997094506502","67.2997067208018","60.5430499068915","58.7973185463255","57.0959330514833","58.2708088204058","47.5140876776633","49.7414188836682","54.9456394741522","48.9746004748433","44.2839468275412",
"Latvia","LVA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6862292357283","64.885292227175","69.1867570826683","71.7223829747395","63.8568654649964","65.3245069656273","67.2332414105994","68.4504195036855","72.2763776977461","80.313469852719","84.9822436316759","86.5968550594064","80.3181475645426","77.0084816685724","68.1664334458885","90.4325314514305","110.703267943112","115.57319184075","110.907854870314","107.932688404931","102.506908355203","98.5650936607961","106.015231320558","107.817220784768","104.72664500192","104.188363105713","118.583171799128","141.043391354104","116.948399186955","101.643030370932",
"Macao SAR, China","MAC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","126.127166497961","131.507731228568","130.945308653754","123.635153079394","125.64412437892","128.823007308207","122.031046329403","115.424467999264","99.8003612903226","93.4068194637999","75.9813293550116","67.2831807004719","61.271948806704","57.3221021018133","55.678690313779","58.2037666016804","60.262635083255","64.760805748796","76.2332804826457","74.6909094208158","72.7783992654509","70.4906857952742","64.8861738141529","57.4832873274136","52.3930905758986","46.5727145531478","37.4613265436821","26.4572561861501","23.0100560504566","23.8704664450928","23.1586570017009","21.8739164471656","22.7614889756278","26.5728460494526","22.6421212371731","21.5857682883146","23.0080720605303","23.1766653928693","51.1905346210216","68.0258526706383","76.2756849149508","42.0720716382535","35.7590058252842",
"St. Martin (French part)","MAF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.971376749193","","","148.139147473359","","","","","169.118336422932","","145.562366551284","","","",
"Morocco","MAR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","37.6505517333726","39.196452202394","32.9045360353522","31.348167908469","31.9474512475053","29.9491465817694","31.4976912613355","30.9222987804878","30.628879371791","28.6721848043725","29.623366864792","27.6128388573247","28.0245774255729","32.905350811359","47.0590292307692","45.754783051825","40.4724507696666","40.7338283917124","33.8295549515901","35.4261050529472","30.8166464420422","38.1489163581786","36.0439761135062","34.446245864086","41.0262140016987","40.1233164195328","32.0417870279719","32.3268396790402","32.674200445082","33.5558824425589","37.0676499796171","34.5572302578296","33.582440993887","32.9421701622288","38.8381828658781","43.3099573757738","38.4253849269159","42.293516285343","37.513757112044","37.9562471388306","44.0890792419739","41.4816016111383","41.8737802403918","39.6833579913871","41.9683258563202","46.447008578966","48.3950312498111","54.4578911788877","61.588302552952","46.3991124114551","52.6960059293676","59.888828036373","62.0157258062279","58.0286967060424","58.9293244034174","54.7340884477502","57.4081815703738","58.8507360965101","62.5461616394071","61.9499185227724","58.498448865357","66.1002952825673","86.3177492431792","75.5114692752826","75.2906117739302",
"Monaco","MCO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8604351224596","46.8417977484898","71.9608607718109","90.4164614493076","110.021568279932","105.954093176217","97.0143649832007","89.6835740037336","96.9397320450415","98.6037710040206","101.214442828998","110.504911111916","105.994437437562","113.206553104749","109.88026145149","114.333152236571","107.187256539843","83.8506317404344","77.3622027134708","88.0400532561118","84.6811643404805","83.3972336949823","81.4393383579989","76.3561697336375","75.9937729262925","76.2633159958112","75.2375941577746","73.4612685200167","68.3650462833776","75.3805035743159","93.292152267474","76.1373324613788","69.3393607376751",
"Madagascar","MDG","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","27.7826589437014","25.8881367054954","29.2173441436054","27.6553820900158","28.4118457235506","27.5923798787335","27.1031432510364","26.0341264167777","27.7220526448768","27.7359410085734","28.3309159042426","30.0956818153931","27.6537398963025","24.5604773276319","27.3792833180629","29.2153141296498","25.666360847606","29.0385845312637","31.1264503361","29.8824980868029","19.2432709693444","18.090766487398","15.1515869483215","13.8697526867078","17.9214292142579","17.7775071067727","15.363421547801","19.7018236015896","19.8779919888469","20.7202436510461","24.6735531527724","23.9959709675491","21.4806771929892","20.894352516625","28.2775634256412","29.5719166447951","23.0744538637327","28.3839975429818","27.9647671837731","30.9964895916781","41.4970278192173","37.6218254705897","20.7971234198286","33.8956512570419","52.7569804204103","43.7085184353862","43.6073385717307","45.4331054737611","47.4679219155529","44.2035281822097","37.3946503467825","38.9116186773288","39.8135411410451","41.7191360284329","43.3044673643485","42.7712721521674","44.0557862916666","49.4675536804937","52.114699527858","47.062444597605","40.2024567096319","49.7257630287997","59.8867126908025","51.6888984366633","42.5647907105549",
"Maldives","MDV","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","31.0429848180634","37.0947330566841","31.7748591987913","35.6424897002625","28.118486318984","40.7483390011372","40.1795272972601","62.3387921486935","73.8640050213616","67.4915089762251","87.1334996880848","89.3226855959775","110.620992435263","121.044885945548","64.8380829015544","59.7527691626052","49.3366844076483","79.3071785028791","77.1446906241556","83.3709583284697","100.444574266102","96.9734615691596","89.1616599023548","75.6781951481869","83.4234671612481","88.4736270522348","84.816827013771","86.3793019342465","83.3184598123756","83.6671315841955","79.7645957414519","57.8139869401934","58.4149102943738","59.2137185378391","67.0834829185982","77.9636655580089","73.1335522042954","70.8633975669885","75.6719954656231","48.2668517322369","49.8034126258708","65.2765456162413","64.7225868595408","62.6401885769928","62.0443862319431","51.7253238567185","53.9916321613821","55.6013911013317","61.0434846612823","56.740241191142","57.2105095575226","54.4126262988342","63.395204801373","59.1752733636822","56.9275418269972",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","38.7263710276789","35.7267881273324","37.7727606262844","40.8805011633796","41.5270084880302","39.5787824058198","39.8286488160699","39.1453092403691","37.4278818210672","37.9580175802622","38.8419737497392","42.372809542134","41.4418857427167","45.9310416836289","61.006861979291","59.4339889400445","57.2469733757011","57.2012503329206","57.1270810721093","58.7355158195785","64.2805604037015","64.6889189305436","56.8465562414002","48.6204736568625","44.8063726132361","39.4645134241926","31.6548249153592","37.8113445664374","41.2803060625134","44.8955772182079","39.3308752825046","48.3387911516909","49.7131625514137","51.2955353287677","49.2029097411115","50.0543889630164","51.6211780910938","50.0461257644548","45.6738338839698","47.1923475139151","51.067193591643","49.0977844349286","51.8382117949892","54.9437861071433","60.9633360028604","65.535332721521","66.1428519301956","67.5484101814837","72.6576282438448","61.1249879015588","63.4071182495716","65.4663795219309","66.6682694196798","67.300476013553","64.1356176230606","57.0110273240512","52.1833239802511","53.9716988942735","57.9473143282125","56.8155345284965","51.4982410338603","57.5405410377683","63.2361299031731","62.402896781981","63.5629030786418",
"Mexico","MEX","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","14.9539877300613","13.8771186440678","13.6381578947368","13.1191037735849","12.6842629482072","12.3855311355311","11.5296052631579","10.8923192771084","10.9468664850136","10.8066502463054","10.8755630630631","9.97704081632653","9.76106194690266","10.9696092619392","12.5208333333333","10.7772727272727","10.6271750547046","11.7882578691184","13.7498261874198","15.6602262059974","19.5425505579565","19.6244982075354","22.6416081742178","24.6076315056641","24.855784921666","23.4955688993556","29.2643879523479","32.056513438677","33.0888273300504","32.326105894762","32.2517950327579","30.1504450640571","30.4024834356765","22.527695028752","25.8062302934811","40.5013743525618","43.4977540420724","42.7074602209935","44.2240721077428","44.7485602414197","46.6040994370259","41.6531527638062","41.172190775829","44.4693376477226","47.6216493711417","48.2193299956063","50.3238835862767","50.9878140011099","52.4787727075007","49.947881279194","55.0476440337968","57.8217311999346","59.855052204595","58.0803768620655","59.2516252977788","64.7684482958816","69.3622338984454","70.6808449355994","73.8317173427332","71.1385312962896","72.2927901789132","77.2768946678518","82.0774080850963","67.5342894104302","67.9324153075282",
"Marshall Islands","MHL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9280217292893","63.1885491359653","75.1822213160711","81.205231071303","77.9680001757025","69.3739254582198","85.1292206049727","81.5104383265408","82.9890490537444","70.0734497159295","65.1378021434798","67.9299280736749","55.7304388336664","56.3697397433625","62.1400424371022","68.6349649389721","78.2543265613243","86.231884057971","76.1173184357542","78.4053156146179","81.8553888130969","83.3333333333333","112.973308504035","104.468949506674","136.690647482014","113.733905579399","102.688172043011","87.0985302123027","65.9068384539148","60.8329433785681","52.7272727272727","52.8123658222413","48.8006617038875","65.4556617877426","73.4374697741832","63.6939482682438","56.875274489745",
"Middle income","MIC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","18.9037182990938","18.3181597062153","17.8962636265556","17.8224970182181","17.5064932181945","16.9331701969162","17.5106417535013","17.2305687595531","17.0466357787633","16.5771129935831","17.1188642116962","17.6101674082796","17.3617688306718","19.3943667881868","25.2733410059267","25.0333161948441","24.9611888670393","25.536679684263","25.7954424450782","28.0501222715198","32.6735587021264","29.804167194351","28.0283814976897","27.8477582344362","27.9870910616428","26.3606174990662","24.2167255574404","26.7549714646264","29.2981457785175","30.5637476014322","29.4141643370766","32.0153068033786","33.0293268876384","32.9801080611705","33.7649984241256","35.0136818836163","34.2251731424469","35.0288587668876","33.8954459463587","37.3405418901675","41.3416194034115","40.5609686678381","43.0116215450045","46.1275632393583","50.5523693023671","51.9030382472394","52.8124868159299","51.6753476562284","53.1355297770893","42.4711218794138","45.6180200705001","47.5717483923319","46.578679332599","45.2320546272421","43.6191537609804","39.6006758998256","37.02300230055","38.2952241191231","40.2006921166741","38.3266000194787","36.9996174955243","41.0942409480963","44.045003052152","40.6121013316382","40.9657187950977",
"North Macedonia","MKD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6930114460745","84.0274452460913","72.1989482532468","62.0984564238886","59.7584510461063","77.0766859344894","85.6669790471454","76.7932806342593","90.5679212772375","76.8808577559599","77.4195331103213","74.2575768844857","81.0870097739916","84.1881184537376","89.8381590574603","104.108751328948","109.732503782207","82.7613040492304","93.8114193589696","109.627528970068","108.124345515242","100.936406370706","107.989029713948","108.927202099815","108.203660135004","118.430357912397","125.84494426929","132.15574108214","124.204790480068","139.797165841976","154.186957340666","132.796126056202","120.271249217807",
"Mali","MLI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","16.3342657153396","13.0900723546781","16.4747618209745","22.2362857401284","23.2782549373352","21.372031824555","29.8039483872015","45.2902468195783","27.5667598096592","25.4464300053931","27.0517786293424","32.5508434216574","31.9037655938977","23.8133730668167","23.2258001420243","28.3877072504565","34.6114137618921","29.6150131568528","26.4685162228021","30.7088156251122","22.6507566692166","26.4728968533393","26.4795399656982","29.5836330784236","27.4844896467363","25.8097816492313","30.6099819804923","34.7921873775254","35.9586109942519","32.1925382472849","38.0686933600505","33.8174993317357","34.0955246999689","38.3635612516725","41.5829996334962","38.7757179751456","39.2285374600587","36.0789577973637","35.6033943060935","41.0374683392206","38.570798031181","47.4242472752805","35.0466775550275","42.6725773535119","37.054792934406","41.4596315388163","39.0291788799323","39.1354903028469","41.8207292126883","41.0719270080286","39.2279767260904","40.7796235643544","43.0181106277349","47.8342433045723","48.4972435947848","55.5324171254087","50.9473322371634","46.867394894881",
"Malta","MLT","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","79.7674630759078","78.2376541992044","82.681978840348","97.5070299861876","131.620538243249","113.986328705792","123.310170308483","128.68404627086","115.538708756514","118.147725677089","113.661941291411","105.266595227714","97.2073617793178","94.0183640805037","100.834354542901","103.686048957964","96.4434094825076","99.5835386328493","102.351911849894","109.644999212145","121.578339781633","122.317632012498","128.096403834142","130.260165984718","133.96674097348","129.508953530542","118.559687196693","110.720194136079","112.26619979379","117.246272215896","145.312765974897","106.930534884824","104.912824374673","101.119993449588","100.882326855282","95.1005243367974","105.232142641951","104.167558311766","96.1203810474137","83.9749690908067","95.0638454490563","109.087806987955","112.887910663587","90.5732784440405","81.8217791222062","76.2115880581919","80.0779469645058","62.5292754044052","61.6635877270793","64.6721356842027","52.1498057101305","51.6568604620007","62.1926682545782","52.4931677891991","53.0322987791661",
"Myanmar","MMR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","89.1582065777961","72.1620366916887","76.2770649756139","84.1404558417936","122.502580171192","128.591742679924","120.094105243372","58.9971854585065","40.1817192154028","51.9363139105977","46.6679748440928","50.0469483367453","38.2052252656487","32.9278870564304","29.8631709146398","34.6807510782404","32.1241843170141","52.3134727912535","59.5461593813497","74.4540613861016","80.3293954395875","75.7875265531716","54.551636366638","47.1925630891123","41.7924513039486","40.0295306159444","37.7793870091565","31.4890464105991","26.7992428932124","20.1147461464905","28.1298139512996","51.4534342171193","49.0140730312232","44.2614964391444","37.9941852203833","41.3296974244662","34.3591167241597","61.4744313624098","57.7602315539553","40.3566333914679","44.8171852593251","80.3823440831804","78.7738194787873","43.2593142678264","42.858410684697","47.4181453126793","48.7983022962568","47.070534373962","34.9563941558678","29.8324009368361","27.0907946287004","30.4398365039224","30.1612688669598","38.6197165599944","42.5933384372753","47.5009009904481","43.5019155900897","50.159689488521","52.9733667271927","48.7376916265102","43.8434424765648","44.4357082307376","55.3996953620466","46.7257527564007","36.9604563568679",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","38.8442783552826","35.5331466912576","33.1518935685893","37.5911525241504","38.4244683234413","35.5427408615158","35.5727714297833","34.8384144228433","32.6018425924777","32.8446875922267","32.1466200092816","33.4220696206916","31.4306920906284","34.8259797352205","47.7426757567119","49.9648918139934","45.0856191678266","44.1842944642693","43.829429839729","43.7568761747196","48.1445078750893","48.2627305023493","42.6633061507083","37.2976507038478","33.785601196021","29.803747865376","22.8465031040594","28.6951017956298","33.4483015731131","36.6582793680793","28.7792935228099","39.3616804609111","39.1668829989004","41.75024993303","39.8762713662183","39.6657475838501","40.2702269132154","37.7813973076522","34.7291268862356","36.775420117477","38.8256743436151","37.132088170276","39.8061190645836","40.8566044421423","46.1040053256099","50.3553236325479","50.6622327155518","49.0957845487868","54.2575949976291","44.0498794577014","47.2346355987824","44.5272184380849","44.0073766801107","44.8567168275826","43.8185050452578","37.2609871701255","33.6937058001881","37.5401849763908","42.9888020083106","40.8373605375635","35.3099411947173","40.7668446341191","46.2297372674319","44.6225426237047","45.081515058236",
"Montenegro","MNE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2362814427122","94.9723932845064","95.7527505315001","65.1999641165073","63.3077205006511","70.3774274794702","68.8879538299734","64.4942774445575","61.3585802614843","59.6376961465097","60.7462680572946","63.156202945282","64.0843109562617","61.5303040699149","59.7641001377166","59.6011226073001","71.1221722095347","63.4583077675044","61.2332502041819",
"Mongolia","MNG","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","45.2556709852759","50.7770424221195","52.9305350523555","56.4251139010141","78.5711542564744","81.5913804194796","64.0499114661035","60.2858043715385","57.7944207309211","47.0789944150446","61.8950670006485","29.8022084217391","61.2471716550979","99.1668895705022","66.3197952556016","61.1500757005377","65.0209808190012","87.8118355373137","85.8204816796799","91.4499854029635","101.240559809651","91.4039343942937","86.9997510749191","88.8235660181408","94.9265352103037","89.1232538149387","88.7214591740512","94.5926866608829","109.456925262251","88.0046178701323","85.9171773563698","109.665919379788","90.4840766445175","84.4611067166351","90.0665504353853","72.8664222488671","73.9982159532359","91.7876470272261","97.7910712688552","96.7735644513191","96.7101176290079","105.237047810536","123.891377506939","120.230524218789","115.144062342767",
"Northern Mariana Islands","MNP","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.563862928349","120.90395480226","123.140495867769","122.243166823751","105.959595959596","81.8763326226013","50.1597444089457","43.1446540880503","44.305381727159","48.2853223593964","44.6380697050938","43.9119170984456","53.3653846153846","52.0879120879121","48.2926829268293","40.3846153846154","45.8109146810146","50.6361323155216","49.8845265588915","50.54704595186","50.5474452554745","","",
"Mozambique","MOZ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.523722815774","35.5165340732265","37.7016636134879","39.7551384969313","28.4814100165916","24.2174841162178","19.7182252280783","18.3746764646294","22.306300636674","25.6631391639045","31.2557848693378","39.541105213743","42.5000164691853","44.5871998307079","47.2571199687241","55.206002034529","50.5204849096999","51.5543670110737","48.1983913039912","66.5971793808019","67.8282378315058","75.1672710990776","82.1196651103245","73.2440727017597","72.4721470360021","70.7097834974499","79.1276618816034","91.6739091289532","80.4885833811664","71.891098926298","89.4479860114536","121.640401586055","87.7966166677493","76.5915084163753",
"Mauritania","MRT","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","20.7268946831689","23.7411762512821","27.3506229363762","27.6174500828278","32.1139842794988","34.5172234232364","37.8606523185576","34.3613988415744","39.9915531773587","46.8640946060045","44.9982095559971","43.1486296176619","57.3759667725408","48.9387986513691","47.9116602849874","46.0618108548227","45.5552347508144","37.7813462744925","42.6514966735649","45.8048001197929","47.5805093176493","45.9064500250809","44.542808111284","46.4456844137416","60.2145146246179","48.9622374354181","49.3059710592836","41.9802437136862","45.4280049720201","56.8711796471258","40.4931788591959","38.4420184482597","46.986141830823","39.6940319232305","43.9350065657099","44.1351593954702","41.6023855905375","38.6744853528476","37.4133379783811","45.4616748896232","46.9627807318046","42.9361463006149","41.9277480165435","57.6930967051733","69.9246030926435","64.6498286715292","66.4026458960321","71.6228749371578","60.7051012332383","71.2219989784973","77.1069775888088","85.7583368836161","89.1725958865353","87.7052235627536","89.7538861360919","59.3397371177594","81.0424980093005","70.0470273134772","73.2890729955759","67.4635885462899","77.2780905241023","93.0951140646444","82.8109795068334","82.1412034492693",
"Mauritius","MUS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","67.2467723551979","67.7938773858386","66.7549288676942","63.0319408418583","72.6310727478103","62.1673826236962","61.968737984019","58.7151553298156","67.7714606967928","60.4819746615649","64.6958077835992","59.6570108829905","70.6070860820378","75.4416847686167","92.7012292299745","93.5674200173237","87.5951219840865","90.568970206678","80.171785426307","77.8037899951133","90.6691091072377","77.3038194220446","75.7600964098792","73.0345444923123","79.9381918239704","87.9323346729553","90.2467691223138","98.4694770118352","104.241185577105","104.508054027821","104.565917640736","95.0833404140672","89.574314433472","91.131680302789","90.8750351949727","85.8173799078578","91.2866081967981","89.0956175835858","87.9830494384284","86.3433255022026","77.2305567130045","77.3137029111595","80.7093578169044","72.2831405388595","71.4519393058784","80.5947779348859","83.4441250124822","74.0808491579764","69.4624294950098","61.2228583007984","65.5217937937682","66.0574244675139","67.6367559760491","66.4758198832247","65.7874345269154","61.2717514254152","54.9786445072249","54.6595215987111","53.6652571147121","53.3893781202961","51.9535038919689","61.0477565968697","69.5477050280981","60.8859490117895","61.6621048705101",
"Malawi","MWI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","40.7515886658913","35.6430252515581","31.6179389411082","30.3345556101909","33.2759081008394","32.4335695695157","29.4905399035328","33.2227494277696","34.5584914722655","33.2727635142542","36.2428993935173","36.5475211918886","43.1870956220994","28.7383722695808","48.782905428143","43.2708537058182","33.2874062559746","34.0060066902018","37.1328481289815","43.567776448755","35.9042004628467","39.8317273303696","21.8778876495183","28.4166996549215","27.9516997368978","31.7456758152375","34.0134900473402","35.0166856027404","37.6180777988343","36.55983314601","32.3251933866242","33.1469146094847","44.8068957274754","50.2516821908823","47.3905854622471","36.2493550337105","41.4166171148908","37.9044378631207","35.6708310334333","34.3019410281598","29.3050225174452","32.9775463812152","20.0015126999201","30.7325764592645","37.211443428508",
"Malaysia","MYS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","109.433657347426","104.003661284782","103.073230944998","84.8966660593441","80.4659269573715","78.8813816574586","75.0751241816481","72.2187017004712","75.2768861206474","77.1990673916919","79.9141716121397","72.8254392898495","66.0870615189873","71.7613185386957","87.9298689736635","79.6769407128784","82.5231348584654","80.8326739115646","81.3848575885551","89.2271889022919","96.8792156749456","93.2640115946054","91.208587383185","90.1756395150758","89.9569639572596","88.3632178882148","88.3244451099254","95.2077310008016","106.568619884162","122.341027751751","133.357304061941","144.473853941565","136.268951102321","138.696533093488","159.032777894311","170.909660048635","155.415584553781","157.756602139853","182.253787172145","189.529996941123","192.12336665722","174.289847098097","172.364611847719","170.599781741246","185.822026461455","178.319615105836","178.982087426942","166.435916581597","154.135224507857","138.932333904696","142.43485360455","139.471949208485","134.819644822456","134.321039496021","130.973796669146","124.744128014104","118.977533958465","129.59423832409","129.618578045934","121.363646927926","126.127789459766","143.843557910987","158.372401975752","144.676294768626","149.392149694351",
